q;1556287349610;0.06483126,-0.22269185,0.01887848,0.9725476,
v;1556287349610;0.134920102368799,-0.449659786927961,0.00791769168930269
q;1556287349643;0.050385006,-0.22130424,0.008302909,0.97386694,
v;1556287349643;0.101988236042302,-0.447210704096129,-0.00616102703961761
q;1556287349677;0.027841637,-0.21979024,-0.0053757248,0.97513497,
v;1556287349677;0.0519590201834669,-0.443971495630328,-0.0227554257208545
q;1556287349710;-0.004362435,-0.21785797,-0.019479774,0.9757763,
v;1556287349710;-0.0170019885148469,-0.439020175948541,-0.0361281003932566
q;1556287349744;-0.053358454,-0.21439433,-0.034481116,0.97467893,
v;1556287349744;-0.11908106797984,-0.430368924469571,-0.0446676072592163
q;1556287349778;-0.11595932,-0.20879443,-0.050884783,0.9697263,
v;1556287349778;-0.248702433664513,-0.417663389300463,-0.0518842041462836
q;1556287349812;-0.18829921,-0.2009329,-0.06649101,0.9590351,
v;1556287349812;-0.398342952234099,-0.401689944986437,-0.0562987276632575
q;1556287349844;-0.25960124,-0.1892714,-0.07208707,0.94423884,
v;1556287349844;-0.543972517595339,-0.383306159847848,-0.0442664531168259
q;1556287349878;-0.31400558,-0.17463809,-0.06665954,0.9308376,
v;1556287349878;-0.65336146632188,-0.364760916953901,-0.0181658923793986
q;1556287349913;-0.34550342,-0.15804422,-0.06353713,0.9228285,
v;1556287349913;-0.717846536288955,-0.335216523396407,-0.0106983659750157
q;1556287349947;-0.34889653,-0.13675444,-0.049982164,0.9257814,
v;1556287349947;-0.720385443603973,-0.294758386796284,0.00383365696385164
q;1556287349981;-0.33884695,-0.117474385,-0.034228496,0.932851,
v;1556287349981;-0.694796822838111,-0.257967359844642,0.0205062959113613
q;1556287350014;-0.31229874,-0.10398055,-0.028873824,0.94383466,
v;1556287350014;-0.637914511445559,-0.223743916017452,0.0129983055911343
q;1556287350045;-0.27761388,-0.09380909,-0.027307762,0.9557116,
v;1556287350045;-0.565408805208109,-0.195647415001394,-0.000131789340456933
q;1556287350078;-0.23861897,-0.08264885,-0.02151228,0.9673507,
v;1556287350078;-0.483874525996854,-0.169855931467893,-0.00245896490840131
q;1556287350111;-0.19276582,-0.07293086,-0.014377907,0.9784251,
v;1556287350111;-0.389051555845826,-0.148798993458008,-1.97306098043735e-05
q;1556287350144;-0.13784191,-0.06165192,-0.010964416,0.9884728,
v;1556287350144;-0.27740201597802,-0.123901159036312,-0.00486564856530389
q;1556287350179;-0.071559004,-0.043733615,-0.0027387151,0.9964734,
v;1556287350179;-0.14334321727281,-0.0877785955350597,0.000809254213275951
q;1556287350214;0.0023079973,-0.013183732,0.008698726,0.9998726,
v;1556287350214;0.00484478881971325,-0.0263273017076719,0.0173354512226814
q;1556287350248;0.07041194,0.021328505,0.020523783,0.9970788,
v;1556287350248;0.139993847224703,0.045887507912772,0.0443798190812754
q;1556287350281;0.12569198,0.05413346,0.03170139,0.9900839,
v;1556287350281;0.247993149170627,0.119078126352219,0.0788746246361532
q;1556287350315;0.16608842,0.08022173,0.040346693,0.9820139,
v;1556287350315;0.32544336657224,0.181424557430394,0.11198994949716
q;1556287350350;0.19307703,0.09928035,0.042495485,0.97522247,
v;1556287350350;0.377016533549207,0.227884776462916,0.130751780479055
q;1556287350382;0.20432259,0.111897685,0.04587004,0.97140473,
v;1556287350382;0.397044400722589,0.258943976274093,0.146743871396
q;1556287350414;0.20238562,0.1239467,0.04905451,0.9701912,
v;1556287350414;0.390385788165807,0.285401205311046,0.157834971970726
q;1556287350446;0.19329198,0.13448606,0.048698865,0.9706597,
v;1556287350446;0.370565745083099,0.3049961011135,0.157855331821581
q;1556287350478;0.17282628,0.14270182,0.047620498,0.97339594,
v;1556287350478;0.328755824393157,0.31616338841224,0.150638517868903
q;1556287350511;0.14113191,0.1500841,0.04905889,0.97731763,
v;1556287350511;0.264198320185324,0.323882730557649,0.143719401101134
q;1556287350548;0.09521704,0.15585525,0.051240012,0.9818438,
v;1556287350548;0.171849066919557,0.326289163250968,0.132636053914713
q;1556287350579;0.044667475,0.1581225,0.05084021,0.98509765,
v;1556287350579;0.0719878474937147,0.322453724102198,0.11484004806652
q;1556287350610;-0.0033249343,0.15913531,0.050154217,0.9859764,
v;1556287350610;-0.0225211309859316,0.318932755107151,0.098025249372071
q;1556287350643;-0.061745144,0.15493701,0.055092152,0.9844526,
v;1556287350643;-0.139090001285225,0.305910348433356,0.0903319969865146
q;1556287350673;-0.12176265,0.15131131,0.06233742,0.9789754,
v;1556287350673;-0.260196033066438,0.29513621454003,0.0882880781112876
q;1556287350703;-0.18482415,0.14712979,0.07019795,0.9691569,
v;1556287350703;-0.388611291433058,0.283921338673462,0.0883754094895176
q;1556287350734;-0.23333883,0.14363794,0.07397101,0.9588793,
v;1556287350734;-0.487861149370721,0.276264357929235,0.0848098292609194
q;1556287350764;-0.26897395,0.14028995,0.07907918,0.9495885,
v;1556287350764;-0.562162528608686,0.267808394918484,0.0884218567829664
q;1556287350798;-0.29507923,0.13955726,0.08185944,0.9416746,
v;1556287350798;-0.616993227098042,0.26615129415896,0.0881561858215145
q;1556287350831;-0.30194625,0.14051278,0.08183476,0.93935496,
v;1556287350831;-0.631389662744041,0.269043267586328,0.0854464503019366
q;1556287350865;-0.29072952,0.14680889,0.07757195,0.9422877,
v;1556287350865;-0.607331515705443,0.285873637386603,0.0741409373109949
