q;1556654954660;-0.13757129,-0.07224156,0.0344711,0.9872523,
v;1556654954660;-0.269920330664061,-0.158503697137252,0.0913709016091082
q;1556654954693;-0.13756983,-0.062082104,0.038716998,0.9877861,
v;1556654954693;-0.270249476228173,-0.138765617957233,0.0972467533925708
q;1556654954725;-0.13754024,-0.049979392,0.04322742,0.98828954,
v;1556654954725;-0.270837188159427,-0.115120545363628,0.103126029423435
q;1556654954756;-0.13684997,-0.03440934,0.048542574,0.9888032,
v;1556654954756;-0.270584526424189,-0.0845058772027101,0.109615729428362
q;1556654954787;-0.13617322,-0.018002292,0.054195486,0.98903775,
v;1556654954787;-0.270703749958576,-0.0522973224288522,0.116606545082059
q;1556654954821;-0.13523166,0.0021735542,0.061182253,0.98892087,
v;1556654954821;-0.271039142299419,-0.0127130517422,0.125311403376195
q;1556654954852;-0.13366556,0.02149426,0.06779798,0.98847103,
v;1556654954852;-0.27044843904651,0.0252902656896228,0.133521936271588
q;1556654954883;-0.13151191,0.043094527,0.074666515,0.9875588,
v;1556654954883;-0.2694350630303,0.0679807969473255,0.141709665924984
q;1556654954914;-0.12884986,0.06788505,0.08325815,0.9858283,
v;1556654954914;-0.268568622801697,0.116834837943808,0.152708439787269
q;1556654954949;-0.124912605,0.100151256,0.09545084,0.98247427,
v;1556654954949;-0.267753738208291,0.180311686643036,0.169349515503444
q;1556654954983;-0.12075097,0.13638315,0.10704132,0.9774257,
v;1556654954983;-0.268460574326484,0.252372857494035,0.183897943228766
q;1556654955014;-0.116370626,0.1715948,0.11738031,0.97120285,
v;1556654955014;-0.269575891093404,0.323041939020272,0.196369181649241
q;1556654955048;-0.10985185,0.2113696,0.12652989,0.9629359,
v;1556654955048;-0.268255490898247,0.404261136303637,0.206011855950909
q;1556654955082;-0.10122104,0.24894997,0.13286835,0.95400435,
v;1556654955082;-0.262282606651022,0.482469231736825,0.21189043398109
q;1556654955114;-0.09230418,0.28563103,0.13737689,0.94393986,
v;1556654955114;-0.255508460604856,0.559920603009319,0.215211674739442
q;1556654955147;-0.08510361,0.32293802,0.1414776,0.931908,
v;1556654955147;-0.252674535537369,0.639464049313759,0.21727209865694
q;1556654955178;-0.08176082,0.35733694,0.14450641,0.9190992,
v;1556654955178;-0.256366583345471,0.713680897189913,0.215872411400964
q;1556654955210;-0.08124826,0.3889513,0.14534141,0.90608585,
v;1556654955210;-0.26333006107536,0.783199532679408,0.208842031415337
q;1556654955243;-0.07754882,0.41427973,0.14691167,0.89486057,
v;1556654955243;-0.263556429319116,0.839579964323606,0.207263644623958
q;1556654955275;-0.07448602,0.43127385,0.14737259,0.8869814,
v;1556654955275;-0.262246935600798,0.87792601694313,0.205611902283033
q;1556654955307;-0.07416146,0.44182745,0.14730558,0.8818104,
v;1556654955307;-0.264016518459176,0.901973850780417,0.202614232981216
q;1556654955340;-0.07414312,0.4479607,0.1478266,0.8786246,
v;1556654955340;-0.26584943067226,0.915915553375653,0.201747022194893
q;1556654955371;-0.07421592,0.44684204,0.1482335,0.87911946,
v;1556654955371;-0.266092254256246,0.913274109038993,0.202778981835842
q;1556654955404;-0.074441105,0.4384656,0.14792603,0.8833597,
v;1556654955404;-0.26430399479262,0.894182497175104,0.204540643823822
q;1556654955436;-0.07350487,0.42742467,0.14689282,0.88900375,
v;1556654955436;-0.259154565177352,0.869300644140615,0.206660857671457
q;1556654955469;-0.06812334,0.41156277,0.14674515,0.89690644,
v;1556654955469;-0.245447261467321,0.833763073205774,0.21521752407907
q;1556654955501;-0.06328292,0.396607,0.14632705,0.904039,
v;1556654955501;-0.232580307040493,0.800789743152697,0.222127727428165
q;1556654955539;-0.059640672,0.38037682,0.14539155,0.9113824,
v;1556654955539;-0.221115466969618,0.765453150996504,0.227070028428067
q;1556654955569;-0.05776348,0.36623004,0.14505191,0.91733253,
v;1556654955569;-0.213847551715037,0.734778995562851,0.231080195500251
q;1556654955599;-0.056678034,0.34931192,0.14455415,0.9240524,
v;1556654955599;-0.207215657272262,0.698321332360565,0.23467710986681
q;1556654955630;-0.05612698,0.33022046,0.14519073,0.9309801,
v;1556654955630;-0.201762207601092,0.657262936918401,0.240409827437197
q;1556654955659;-0.05475273,0.309586,0.14751706,0.9377619,
v;1556654955659;-0.195267013785915,0.613114260334073,0.250071679463312
q;1556654955690;-0.05373251,0.2882126,0.14899008,0.94437724,
v;1556654955690;-0.188483181038637,0.567917537257944,0.257794079065422
q;1556654955722;-0.053113006,0.26616493,0.1501458,0.9506795,
v;1556654955722;-0.181915691402379,0.521693398492949,0.264599613637856
q;1556654955754;-0.053366102,0.24286807,0.15008919,0.956891,
v;1556654955754;-0.175941143392512,0.473286458374559,0.268632816200471
q;1556654955785;-0.054708052,0.22011818,0.14947073,0.9623999,
v;1556654955785;-0.171950589861829,0.426213208735318,0.270862439822823
q;1556654955818;-0.056601644,0.19789809,0.14897153,0.96718156,
v;1556654955818;-0.16925748922458,0.380352483377658,0.272993293361961
q;1556654955851;-0.058097698,0.17713736,0.14771341,0.9713021,
v;1556654955851;-0.165952641231031,0.337891415907924,0.27347259751494
q;1556654955885;-0.060964458,0.15712188,0.14367205,0.9751689,
v;1556654955885;-0.164794209606932,0.297249053489304,0.267827057665936
q;1556654955920;-0.06456527,0.13543615,0.13848972,0.9789326,
v;1556654955920;-0.164666269789511,0.253375699323187,0.260054763055949
q;1556654955955;-0.067409426,0.114314035,0.13383713,0.98207736,
v;1556654955955;-0.163732046795813,0.210844432124634,0.253526877165772
q;1556654955988;-0.07031579,0.093495674,0.12862203,0.98476934,
v;1556654955988;-0.163265229256227,0.169097732557652,0.245884784012009
q;1556654956020;-0.07464836,0.072290346,0.12430892,0.98678726,
v;1556654956020;-0.166058914017763,0.126177114616378,0.240112160740824
q;1556654956050;-0.07893475,0.05063147,0.12223033,0.9880615,
v;1556654956050;-0.169167891924976,0.0820189910237153,0.239205831137811
q;1556654956082;-0.08321985,0.026235491,0.11817075,0.9891521,
v;1556654956082;-0.171676774714548,0.0327202272779574,0.234990544287091
q;1556654956115;-0.08939272,-0.00011934384,0.11498799,0.9893365,
v;1556654956115;-0.177786618506663,-0.0211289116548529,0.23329969185836
q;1556654956147;-0.09825385,-0.028247295,0.1108275,0.9885674,
v;1556654956147;-0.189125389762709,-0.0791189825249444,0.230794018829481
q;1556654956180;-0.10607136,-0.058697965,0.10341984,0.98722225,
v;1556654956180;-0.19859377945514,-0.141066518230516,0.222832215016754
q;1556654956213;-0.1136589,-0.0902713,0.09785652,0.98455924,
v;1556654956213;-0.207629168705218,-0.205839699780292,0.219653166304058
q;1556654956247;-0.12030245,-0.12194694,0.08873035,0.9812152,
v;1556654956247;-0.216122956700338,-0.270143507946851,0.209851183626953
q;1556654956280;-0.12436237,-0.15455921,0.07535004,0.9772246,
v;1556654956280;-0.221576495552366,-0.335095575560079,0.191533440931958
q;1556654956315;-0.12747097,-0.18730845,0.062473442,0.97198963,
v;1556654956315;-0.226324534793718,-0.40062793837462,0.174512187301067
q;1556654956350;-0.12936494,-0.21702836,0.04872024,0.96632797,
v;1556654956350;-0.230917300480016,-0.459864954160384,0.155029960785038
q;1556654956384;-0.12948537,-0.24464098,0.034789078,0.96029896,
v;1556654956384;-0.233791635522223,-0.514682143808063,0.134213591493541
q;1556654956420;-0.12807944,-0.2726636,0.022112498,0.95328975,
v;1556654956420;-0.234272158965567,-0.570766962117574,0.115405926106114
q;1556654956453;-0.12448875,-0.30002147,0.010932005,0.94571143,
v;1556654956453;-0.230948758585929,-0.625793905296559,0.0981343971578101
q;1556654956485;-0.12054055,-0.32746685,0.001372684,0.9371412,
v;1556654956485;-0.226971787839942,-0.681889364622488,0.0837625870312605
