q;1556055561992;-0.017475093,-0.15361863,-0.010954357,0.987915,
v;1556055561992;-0.0379024740802703,-0.308216133352453,-0.0162873648791207
q;1556055562022;-0.015247002,-0.16344613,-0.013673248,0.9863397,
v;1556055562022;-0.0345540014123539,-0.328054818616987,-0.0220037168619688
q;1556055562053;-0.012169148,-0.18494898,-0.01684304,0.98252845,
v;1556055562053;-0.0301478410300417,-0.371689814257989,-0.0286130934391909
q;1556055562085;-0.010105371,-0.21935679,-0.0156061025,0.97546756,
v;1556055562085;-0.0265646565340416,-0.442042338619158,-0.0260252489256849
q;1556055562116;-0.0071522533,-0.26993525,-0.014675915,0.96274006,
v;1556055562116;-0.0216963172565291,-0.546461532417973,-0.0244050578777666
q;1556055562147;-0.0061212205,-0.32281715,-0.012923603,0.9463534,
v;1556055562147;-0.0199309165791427,-0.657274336092663,-0.020514034231024
q;1556055562178;-0.003871475,-0.3734481,-0.0140374275,0.9275368,
v;1556055562178;-0.0176672914000654,-0.765327382030831,-0.0231545533688345
q;1556055562212;0.00047309793,-0.42698494,-0.015538718,0.9041251,
v;1556055562212;-0.0124144365986595,-0.882248879236134,-0.0285079590498933
q;1556055562242;0.002610667,-0.4688031,-0.016149934,0.88315123,
v;1556055562242;-0.0105312453676019,-0.97584947866556,-0.0309801187664846
q;1556055562273;0.0054684402,-0.50293344,-0.015997892,0.86415976,
v;1556055562273;-0.00664058657631941,-1.05403494425775,-0.0331567977816649
q;1556055562305;0.0072085834,-0.52514315,-0.016056323,0.8508319,
v;1556055562305;-0.00459716684690724,-1.10587760740206,-0.0349009936513172
q;1556055562335;0.007905675,-0.53285694,-0.017132903,0.84599495,
v;1556055562335;-0.00488246967755518,-1.12407923499054,-0.0374230668298848
q;1556055562364;0.008239008,-0.5253273,-0.017271705,0.850685,
v;1556055562364;-0.00412900699948911,-1.10634700236696,-0.0380514185201828
q;1556055562393;0.009931496,-0.50410634,-0.021005252,0.863329,
v;1556055562393;-0.0040294752968294,-1.0569157526172,-0.0462988614884632
q;1556055562422;0.012032992,-0.47634453,-0.025188409,0.87881553,
v;1556055562422;-0.00284716505585799,-0.993328181620927,-0.0557647532668422
q;1556055562451;0.0137657095,-0.446973,-0.026485195,0.89404935,
v;1556055562451;0.000938113269656426,-0.927230799095678,-0.0596994252931215
q;1556055562480;0.016838087,-0.41011205,-0.029268714,0.91140985,
v;1556055562480;0.00668594190728954,-0.845891779338189,-0.0672146935640716
q;1556055562509;0.018909348,-0.36989772,-0.033033468,0.92829245,
v;1556055562509;0.0106690033752741,-0.75877770637966,-0.075394180852506
q;1556055562539;0.019005112,-0.32615104,-0.034524992,0.9444958,
v;1556055562539;0.0133801720677164,-0.665514793416571,-0.0776996002127057
q;1556055562569;0.019257477,-0.27687088,-0.03959239,0.959898,
v;1556055562569;0.0150470353951494,-0.562285078168711,-0.0867917171272388
q;1556055562599;0.017236508,-0.22537425,-0.04514431,0.9730732,
v;1556055562599;0.0131964209896823,-0.455827940965043,-0.0957814777311658
q;1556055562629;0.012774326,-0.17379622,-0.04723554,0.9835652,
v;1556055562629;0.00871015854577426,-0.350214874553752,-0.097516902546128
q;1556055562659;0.008153433,-0.12441295,-0.048877127,0.9909924,
v;1556055562659;0.00399809581006098,-0.249978973114117,-0.0990652555759207
q;1556055562689;0.0045476756,-0.08021578,-0.049795624,0.99552256,
v;1556055562689;0.0010658378730301,-0.160859061759252,-0.100041773705596
q;1556055562718;0.0016809764,-0.040556192,-0.04562727,0.99813354,
v;1556055562718;-0.000345258802394119,-0.0812036062228958,-0.0913475572132134
q;1556055562749;0.0006089051,-0.00542121,-0.04197534,0.9991038,
v;1556055562749;0.000761604606203014,-0.0108840390669939,-0.0839807510054471
q;1556055562778;-0.00068084727,0.02373646,-0.03975418,0.9989273,
v;1556055562778;0.000527013180934352,0.0474939886248831,-0.0795392450848953
q;1556055562808;-0.002254621,0.045717113,-0.03526264,0.99832934,
v;1556055562808;-0.00127749674212228,0.0915684628490836,-0.0706724787998863
q;1556055562838;-0.004235005,0.061281994,-0.032214787,0.9975915,
